BJD RV e_RV BERV rv4 e_rv4 rv7 e_rv7 rv8 e_rv8 rv9 e_rv9 rv10 e_rv10 rv12 e_rv12 rv13 e_rv13 rv14 e_rv14 rv17 e_rv17 rv18 e_rv18 rv19 e_rv19 filename
2460574.6124113402 190.61993550867425 205.5650859233095 -24.45138842341974 -450.7481185362159 inf 178.85845926684436 300.23881442536697 1644.3366945110095 236.62714142312333 -632.354890995989 330.68751034091963 113.90647417771943 271.6423640241777 613.4958686017671 291.38852032910336 -531.6738174721104 233.0856420614643 454.58411195215916 303.3226541277322 -271.84234897863115 294.60717368275266 64.85178247049576 237.6430085615718 272.0370215534777 223.05287452851084 et06A_o8.fits
2460574.6124113402 211.44235531846536 167.81135939039262 -24.45138842341974 375.61358881250743 216.9055959885965 -72.62622315615235 361.64715382768725 1316.7130231586925 211.70834651170497 -867.4690751681595 291.4447071703358 -158.73424867258316 255.57038807014703 575.2677199059626 266.19337758136095 -40.59568877273992 229.8790872666709 654.0700248452304 305.51075174692915 219.9472938761008 324.2113240030292 349.6112398381778 230.32673541237887 -25.931746163917733 250.45107513690502 et06B_o8.fits
2460584.577590252 88.04261559767399 151.18636275418396 -25.2748407850392 -638.1982931158218 245.77531514015854 100.66579424781636 549.5947444735822 -182.57579530286856 277.1654904946245 70.00037119700042 406.02413199193063 539.3762004247202 342.3237459570897 527.6107627412541 375.0920891053776 -819.2213733171322 352.7068298941131 885.8632588120638 312.61071336350926 324.55898743701505 141.96602816530284 96.45288516910888 145.0692519012067 63.93597328125744 281.6020501268783 et07A_o8.fits
2460584.577590252 51.59138545511623 97.7718402806988 -25.2748407850392 -123.88191543248624 238.5021033655589 370.1908324449571 391.26854936467106 -153.46611242396423 225.07028540079503 650.082139352725 322.6900489522191 285.0688101439541 255.78100881212634 -81.1650432109743 207.70388998927123 -397.01814506294147 280.7036037679697 -350.63510004733797 301.27503963021167 109.85995016314165 213.24943083169205 -55.650812186650086 130.30717596895224 314.12063626585496 191.6280009938537 et07B_o8.fits
2460596.533811509 4.420403923489891 82.83446423923787 -25.25329254734569 275.0699906197834 338.7563803595882 92.52853401825297 274.0038732514701 355.3802691863666 154.25014300210975 -218.26990923487008 179.567267273617 -256.7458128149999 164.27120683542267 231.91351120545096 175.88606341840907 -141.72272186943567 201.4472477290151 -511.8656982469725 209.65017290749157 140.60758246738547 232.7520539910544 -148.76549879064564 171.14362308360734 230.49419661807323 171.45641664769178 et08A_o8.fits
2460596.533811509 -77.7347896852556 129.73687818836407 -25.25329254734569 863.4616793113508 497.14387634574376 -198.0370452662405 257.5914667909762 -422.30431318284764 131.91946013344995 -616.8937638999782 166.83726058991607 -510.31213197390025 157.4062184235882 243.396069047915 161.34192433104747 -332.36378897594113 171.28146644888616 352.444734437142 203.55553287486538 -75.1331534601546 230.09536786542077 -107.82676247783463 173.39065700142785 -51.514210097322554 172.0864589446588 et08B_o8.fits
2460609.5268026707 97.81143644968208 212.0531696720993 -24.09634664589521 133.68553399876416 378.40890426625026 10.614019545701387 391.5522559433607 -363.661702892342 207.87433298248803 97.25410879223264 259.459216615351 213.0932801649402 231.76715530083663 1344.0300305825704 249.08671294263118 0.41835393259296094 inf -1149.921385094189 278.74793713541385 -424.932261401306 303.5799371435985 599.8790091639429 185.5555075174541 518.0737316365062 170.7356256267205 et09A_o8.fits
2460609.5268026707 291.2897758714353 141.6532916494025 -24.09634664589521 622.5625188332674 475.1754644458358 255.96637848799114 312.8950559790062 1197.3733648128334 173.4802816119324 -430.97839751751644 206.41955901532137 -56.700938733286215 183.63632315432912 827.4783892040123 204.19214501210354 386.62071123158546 210.40095327810764 -15.409371510945324 198.8299928151349 123.19310835989172 258.44994149247304 -146.17729395886658 173.57254543750224 440.2590653768221 152.87709754995697 et09B_o8.fits
2460768.8654588857 151.04134636956402 107.21814620887822 25.423768029651317 755.7784527597933 472.88848171245365 255.77563172382966 234.1242190815403 624.8332918686425 128.96218398985957 -146.57501507913116 158.08428282841288 110.68543138500894 144.5456383781828 -129.843660449238 134.94432813404273 94.89514742108811 175.015462413606 -333.4904373499585 189.58901043998844 -142.97876458906129 203.2294553197217 27.94842566684153 161.69152205379694 544.4263067073892 156.2026414372635 et10A_o8.fits
2460768.8654588857 48.57831359776296 119.28167872657116 25.423768029651317 243.91561008483995 319.1020161004977 -32.37987103721741 216.97632928598233 617.8083234807491 113.70841914145144 -458.101427367348 155.3721347847913 -360.3985661084346 144.2413346189538 567.7638887974655 142.3691758621712 -272.1861402249583 186.04646033476664 36.77234905572177 193.148277666029 -428.41207501508165 207.65782088219117 175.9848307803345 152.58678812632306 443.5945271293216 149.95462288386588 et10B_o8.fits
2460798.8993217424 355.7286347240651 159.46596778014344 22.121668667732457 581.3673466184248 152.66257244915474 1334.441021710163 266.1635351603595 542.9153711583817 140.07067228202823 86.0455195957684 219.64423427863514 842.4620516812662 178.8334648401005 227.47688470732254 189.4910612084922 -561.670225627422 164.41754135968392 510.18166677498476 247.6820099015118 -199.464119733741 283.4826868003488 -72.10317479393893 186.22229267406706 621.3626398735062 197.50443980700157 et11A_o8.fits
2460798.8993217424 144.3442613341021 156.31858461452939 22.121668667732457 69.82964717541383 245.0385158097816 1026.7971360646732 572.2952286928936 -51.38653871873606 305.0583184964599 -456.25404354395505 450.7766248196316 826.4958260520987 382.7512286620241 537.0191239665334 306.3427069553162 -204.17683756522248 331.3008730846373 1.6558226987947542 396.1921793008237 440.70202092366145 366.6658885083309 -660.5859157606501 361.66850374364725 57.69063338251151 302.56705098258675 et11B_o8.fits
2460799.866786969 274.99480291699734 192.84363712185817 21.9632587915142 654.7862079665659 312.34730953558585 -569.7165219583214 327.8565950421019 1398.2948789042825 171.81394147913468 -632.7576834852498 244.5037320176803 223.21141548575218 204.44208244389188 705.041594727741 221.73623475727163 -459.40180014961516 288.92618432152346 678.5271776963064 288.4097524714795 508.1071235946133 271.8281812796834 -58.79833562652019 198.30041647150915 577.6487749314165 197.66991817115505 et12A_o8.fits
2460799.866786969 240.6229918714569 145.36607055894407 21.9632587915142 208.61642339928673 348.95340864876266 -374.25667485942085 321.40167056921314 1340.1426171385433 180.83602977598144 -286.03856278308444 249.77425740513124 542.3037389995421 231.88863599045013 329.9701293943367 211.4770626512687 -276.0549911675141 256.220242414351 221.18792610536013 269.9029450076338 346.93810026276503 309.5808718162584 103.33097996234295 205.31460835824183 490.713224133868 195.6369944231942 et12B_o8.fits
2460823.8631603434 278.43408457994735 144.84199183221222 15.186226163487245 883.0290650357399 279.2651982007016 406.445225463088 317.78202112929245 1181.8452973360934 147.7362648276807 10.663274324531702 206.10681989723892 494.6840347418369 177.40076677723047 -150.44393215858352 185.90261321775364 -63.757770537028804 207.77125712513202 282.77775345701883 202.19169728723534 -482.24116432665534 279.72412496690424 15.508636631395234 188.43321710957136 484.2645104119844 188.22126122091356 et13A_o8.fits
2460823.8631603434 216.8000560496107 124.40498748265553 15.186226163487245 568.1100374464688 308.6064057019049 -463.7919908011835 283.5460104740344 975.1908569151252 144.63139088766357 56.866904479446355 188.6405911740532 152.29792901981298 176.24547867109953 129.8564723986802 180.00702796028156 323.7598061218291 183.39096749409103 -57.94440295693858 214.9926937183723 -196.67548393736433 272.5994419586598 185.8583737554902 166.29554947878358 711.2721141043509 184.98316946920605 et13B_o8.fits
2460825.906322225 -683.3448874393625 986.665984602627 14.413768955118291 -276.1603326502119 inf -5406.451219756745 912.1705949098426 1621.3277299573426 604.4163629887389 -342.0761639289898 669.2675336413729 -66.61670783381469 749.1109096483631 -59.868754321060536 341.6693866263199 37.16075867236829 inf -329.1714693058512 inf -559.1171301704779 inf -202.64609819337602 inf 153.6157912470918 502.85777757501273 et14A_o8.fits
2460825.906322225 -7.108275009241565 77.30932030331265 14.413768955118291 34.030194622444654 435.85672503279227 -595.0228524315519 inf 158.45227962751642 168.82966729783868 -183.2332374458208 623.5382662943487 -122.00055033319975 509.26457379578994 291.1207632578278 164.29456855249165 209.3500185795872 inf -385.40534816752927 155.14037044850855 276.43423853159084 193.9110792970708 -203.538562454188 216.42992965426555 70.16574727818404 168.36874886791458 et14B_o8.fits
2460858.782176635 -625.5213544829252 850.1148153012476 1.5537391288576792 154.2318332455565 325.349310558818 -7011.836184145402 971.2941949972387 -192.88680862857737 567.5798159336534 303.1134845715852 733.6078428199969 -80.06347410212277 415.26977307210893 2359.192589378962 686.4641703621995 -610.3668516341156 344.840353251332 -10.737092633954944 188.5811968033485 -652.4509036897391 inf -540.3396863982567 368.99483150049326 -10360.591388043022 inf et15A_o8.fits
2460858.782176635 -1042.792337377206 961.0694252735368 1.5537391288576792 -599.1856356464416 inf -849.5045247613423 347.9613993648217 -101.59317546790847 522.8290004913392 351.619281459558 822.3100125407419 -116.41587878468752 661.1769236307795 -8087.639229177581 inf -185.4446551880982 285.75957501009583 -6736.9922604855155 998.1004354179217 338.78485158755205 312.8938660307984 -450.1634360533975 inf nan nan et15B_o8.fits
2460858.808304985 14.211688441041247 219.08635039897254 1.506011677190868 670.1409241689581 inf -1388.298987634562 660.8589201316644 935.1242837684738 343.52592834683253 534.3091249404392 475.057256781173 79.51538522058277 361.34593195581414 -532.9192954548037 826.5371474190616 -275.7431556957552 337.71134137543663 -295.6136097461324 341.7375119741934 -141.96106985325912 355.49130999849876 554.4069414290351 462.86658628672023 673.297267436394 349.24514226564514 et16A_o8.fits
2460858.808304985 228.36778676037522 169.95167791986066 1.506011677190868 278.6257255174187 167.11861612901288 -512.1722606682107 312.1145039716648 1191.8763081476527 236.6034375631963 133.60572916946543 259.30536087759447 -5.836855544964379 195.48710638030246 53.62202666502055 210.21868187782886 -298.2177538634355 220.47418488517636 744.4281258731534 244.26430793352716 418.7157987542556 275.00113616857146 -461.291791522426 246.6193105556556 968.6906018361982 210.1574691606402 et16B_o8.fits
2460862.802101874 221.88969179974274 155.67717971661241 -0.17587028584393125 638.7647840007564 213.22628802896654 -698.5966649035208 246.2797101251582 526.6329929091071 134.39797680590647 -327.61015915661045 176.79536443742893 567.3592551562878 148.11901598964312 348.98717193028057 171.19647579120144 -80.68291230263243 202.8839294860046 1004.7366514115756 192.62337639851984 -261.7971819740334 240.07062505507585 99.62024324931657 171.81319386204606 623.3724294766428 168.2318922849568 et17A_o8.fits
2460862.802101874 -135.88570780508135 155.61449213944175 -0.17587028584393125 303.7979302179828 217.36560953321 -801.2244931974018 221.59918922297177 48.2595888437817 137.2957232204438 -737.5313125943713 171.6444654982208 -32.970254537757754 143.92573860812848 85.1632173964605 168.2952542269954 -521.3885469376177 193.45623506581165 23.269266384395156 178.9188533134575 374.53736381431395 234.15500512438493 -872.4219829929797 192.51378093043627 635.7664377472992 197.50476441293125 et17B_o8.fits
2460872.724267648 226.4467115873521 137.17556354854344 -4.237315091071711 -30.723089204688474 386.3183198475941 456.4942678032547 231.69346316544633 1286.5157671132451 127.35302589415157 515.0091090154416 164.16918876678002 -106.48528513923478 140.95152520721325 309.4922790708429 155.8890640843558 -385.13794312966354 203.44821317975868 -74.90591907275011 184.12091307170797 -81.66887932191715 207.50035830183765 135.14570877283717 144.26998063700134 467.1778115535056 158.94814541185073 et18A_o8.fits
2460872.724267648 319.9019584829021 129.90817671873708 -4.237315091071711 -106.85692934556722 391.7131035607246 -153.77065719975687 251.3616817071082 788.4117382069775 121.05595562357638 404.9441154919165 155.01861867465897 688.821254554411 164.2333357315467 848.4262460673423 153.32879139347423 -25.798687761648253 189.360873809059 700.2758378284841 183.57397220473854 -131.9309545358035 246.56819714563778 -153.29028978928343 162.8499337274526 659.689869794852 184.5816451333573 et18B_o8.fits
2460877.6036133803 295.06642608733034 118.0846591779313 -6.088513796661837 416.8630731673437 299.6010629383187 488.19027292926006 251.92070146106303 438.7437675895129 150.58599958178166 -138.92127371668514 166.72794139397718 560.0859715298036 157.0522181932178 972.667625008628 151.74919514318836 -279.5758857801553 204.2867169607394 90.12400214134031 189.58916954335757 77.03978315632256 203.80200380541552 -91.69342267864938 149.88544729886132 712.2067736139122 140.05274732218376 et19A_o8.fits
2460877.6036133803 50.64834954474315 157.3664615524989 -6.088513796661837 283.2007917741146 491.583097301319 -212.89075841391676 271.89331305349447 751.8735613583628 148.75203685161367 -698.0701308631036 199.01130781731052 58.36166877021529 166.54331448343999 950.4048554534323 176.09873337285282 -523.8282137075072 196.73481494913005 -188.81918984645677 203.3752340437971 -180.68979966314674 244.4774754445835 -211.5666940157255 177.01921617340588 529.155754145906 164.47120056244327 et19B_o8.fits
2460892.695390272 302.60839974535025 176.1165268348926 -12.20459303279976 424.6349838970609 346.1319820349336 1247.4452428165844 236.9281609969593 1097.5941788407772 140.36344114680566 -519.0025561073319 151.40978633696426 366.5484871307941 150.08137491050223 42.22883185114055 153.13505749826376 -142.56526985601906 201.1545630547191 891.4375053684282 192.5539104299379 -119.11637872794249 225.26157412536264 -328.50727699146114 156.76928238108823 367.99464897682196 155.58970352957263 et20A_o8.fits
2460892.695390272 317.52997070861755 164.72099427430882 -12.20459303279976 1378.906058089977 350.62046605283984 634.8677864271784 283.4174575082982 762.6770036625369 145.76230012550752 -618.1358353683106 198.36202299812024 215.0396517684232 184.68229141134498 328.94346418989375 186.49809335881793 216.18012657198744 205.7667282566187 71.16124186629911 183.4582941128235 344.2303148776807 263.84976764840667 -414.54909517335125 172.803559472318 573.5089608824784 179.02377251031623 et20B_o8.fits
