asas_sn_id,jd,mag,mag_err,phot_filter,camera
609885843909,2458196.299915,11.65519862887322,0.0009082692561391103,g,bo
609885843909,2458194.3188702,11.678187488980097,0.0008181952249053868,g,bn
609885843909,2459096.6079582,11.625722277516594,0.0018935421193205888,g,bn
609885843909,2459233.6435476,11.696348903850193,0.0007486877549484186,g,bk
609885843909,2459282.6473728,11.635996269316852,0.00147324856676212,g,bG
609885843909,2459228.344943,11.687529852097606,0.0009056708308859308,g,bn
609885843909,2458096.5579117,11.629923188506615,0.0011827017844639794,g,bo
609885843909,2458564.6192254,11.689351246383492,0.002255384152007479,g,bG
609885843909,2458695.9376358,11.68280876922925,0.0020904556058779435,g,bk
609885843909,2459248.4004722,11.650336085286682,0.0011325539497108268,g,bn
609885843909,2458491.8023301,11.659217363157898,0.001082149491692816,g,bG
609885843909,2458185.4991251,11.693998600111309,0.0015322762526800446,g,bk
609885843909,2458166.3809461,11.698663397554963,0.000868848339110277,g,bo
609885843909,2459235.7015739,11.63657227765297,0.00131365723075847,g,bk
609885843909,2459120.5359751,11.628881469610725,0.001683728325974178,g,bn
609885843909,2458160.6257549,11.675941299186592,0.0008572250611754388,g,bk
609885843909,2458540.6944622,11.724466503878405,0.0015133134409588407,g,bG
609885843909,2458419.5714582,11.675685866573922,0.0013049961945354215,g,bn
609885843909,2458603.2873247,11.871249664555732,0.0024638120290576123,g,bo
609885843909,2458218.3056833,11.734445000778313,0.0012772427437971255,g,bo
609885843909,2458185.329069,11.701566137112033,0.0006639757302502953,g,bn
609885843909,2458431.782606,11.67834192556088,0.0007201866593751905,g,bk
609885843909,2458170.6121794,11.663179479784775,0.000944783610874059,g,bk
609885843909,2458473.8147227,11.725311929496838,0.001633228050735609,g,bG
609885843909,2459159.7986972,11.714664312809074,0.0013197289544621487,g,bk
609885843909,2459210.4563724,11.640835538597505,0.001264007574422869,g,bn
609885843909,2459234.7132551,11.662626840165835,0.0010792850476870474,g,bG
609885843909,2458907.6261336,11.701763682532002,0.0011508224682490657,g,bG
609885843909,2458206.5146333,11.680209485918372,0.0012338970873613643,g,bk
609885843909,2458749.8683603,11.722087070210918,0.001388932985358409,g,bG
609885843909,2458040.8845987,11.704143836342062,0.0017271481675120357,g,bk
609885843909,2458497.6937622,11.736636111340346,0.0015295489206602053,g,bG
609885843909,2458713.8840755,11.720723864725251,0.0018404995503224354,g,bk
609885843909,2459110.553489,11.606260207112292,0.0012896971202375753,g,bn
609885843909,2459195.3793984,12.144586086694062,0.005000159147480884,g,bo
609885843909,2458565.6149706,11.68574592290369,0.0018620967529045338,g,bG
609885843909,2459222.3350932,11.776668606257342,0.0016370982933915337,g,bo
609885843909,2458396.5328583,11.778143065642785,0.0016912604446148506,g,bo
609885843909,2458715.8739209,11.707541486104457,0.0013175151082218113,g,bk
609885843909,2458985.2309254,11.80018220620118,0.0018910625082209176,g,bo
609885843909,2458713.6779031,11.855172810365532,0.0041094681725934905,g,bo
609885843909,2459223.3273003,11.8361974200503,0.0021698197119366723,g,bo
609885843909,2459186.4284117,11.807203317477729,0.0024689354062283806,g,bo
609885843909,2459203.3810227,11.761582049359752,0.0015351566814922166,g,bo
609885843909,2458515.7180648,11.697294954737316,0.001049369508722071,g,bG
609885843909,2458447.6544355,11.698394175524117,0.0014299073046641546,g,bG
609885843909,2458043.8788769,11.658814715538346,0.001147609592005696,g,bk
609885843909,2458192.3298919,11.694767827214195,0.0005574773389679956,g,bn
609885843909,2459221.8271025,11.64212043091866,0.0014749262374833046,g,bG
609885843909,2458125.6533119,11.665695836449682,0.0009397713563408466,g,bk
609885843909,2458464.7574288,11.699428920713705,0.0009270216911497473,g,bG
609885843909,2458197.3083079,11.683856459121296,0.0006673266325270161,g,bo
609885843909,2458799.685744,11.720932644014304,0.0022915821776683535,g,bk
609885843909,2458806.8017283,11.683840633276754,0.000991269535765051,g,bk
609885843909,2459199.5347461,11.662276334090372,0.0012447618494329014,g,bG
